FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
13067,568.4488666315234,128255523979.0,101,NA
C3654,382.13354037267078,124760442251.0,128,NA
72135,99.363594040968337,319720822.0,5,NA
39057,333.33470790378004,26320796005.0,20,NA
28113,212.84019812304484,2803480300.0,9,NA
30001,132.18499257057948,661050812.0,5,NA
06045,285.25389177168273,7466041056.0,26,NA
28073,217.1610703043022,3660405697.0,12,NA
C4222,540.26590636254502,60384370063.0,96,NA
C4526,528.75,89019047.0,300,NA
37145,174.82840236686391,2131660121.0,7,NA
09011,470.03111049107144,42159422208.0,34,NA
27063,128.67881355932204,964874691.0,5,NA
13241,137.91408554572271,753591259.0,6,NA
18015,156.27645502645504,904907050.0,6,NA
29115,142.69201680672268,651630789.0,5,NA
CS388,764.0,6836179844.0,9496,NA
46113,191.02840909090909,869846174.0,3,NA
24011,161.80834378920954,1878878286.0,7,NA
25019,229.12200797872342,1841315051.0,11,NA
21061,122.29871794871795,237835159.0,3,NA
29081,122.99485981308412,343327463.0,4,NA
08081,207.53141361256544,1181230467.0,5,NA
31053,199.40323359073358,3584153331.0,10,NA
01015,299.09616788321171,12632807563.0,16,NA
19167,227.16198979591837,4816988058.0,12,NA
26073,196.58562555456965,5078673488.0,10,NA
30031,364.05793254216115,12629327824.0,29,NA
C3638,618.5,340450549.0,977,NA
21029,192.4417628541448,4105479788.0,10,NA
36107,187.19157608695653,3658376679.0,8,NA
20111,160.74620445344129,2850799532.0,8,NA
13047,170.47785160575859,3040521903.0,9,NA
22000,669.11672887682391,722787924419.0,387,NA
72053,138.69215210355986,1500192965.0,7,NA
C1446,638.28713363139593,1160121283263.0,642,NA
C4630,585.75,1294134677.0,3408,NA
28035,288.94301164725459,9357655856.0,14,NA
12093,177.52864321608041,2165978169.0,8,NA
21225,149.98820754716982,1797711552.0,5,NA
26119,128.07611111111112,258838980.0,4,NA
08121,115.40696202531646,198753349.0,3,NA
53075,185.13272921108742,2922749027.0,12,NA
C4546,215.63353798925556,13883432388.0,24,NA
C4794,204.34001457725947,20993116484.0,29,NA
55101,340.60202020202019,22952329694.0,24,NA
20137,113.703125,407581919.0,3,NA
51690,145.65980629539951,1962608266.0,9,NA
22051,492.10656154628685,69439217470.0,62,NA
01073,570.18899402390434,141254713449.0,79,NA
20159,146.76457597173146,693426680.0,5,NA
05053,128.25570342205324,643155259.0,5,NA
46099,473.00238095238097,38943924696.0,35,NA
20189,136.17865707434052,335152674.0,4,NA
51111,101.31799163179916,406258780.0,4,NA
51169,146.35043103448277,793339030.0,6,NA
C2710,278.90854149879129,13988495535.0,19,NA
C2002,176.78084415584416,11125009023.0,26,NA
C1542,603.5,529799207.0,1407,NA
C4074,618.75,669410243.0,1713,NA
39015,150.45094339622642,1552424596.0,7,NA
40039,233.54483837330554,3603125549.0,9,NA
CS164,664.5,2023547626.0,4378,NA
16043,138.29695024077046,515944420.0,5,NA
C2014,650.75,626503971.0,1273,NA
53055,225.73881036513546,1225578143.0,9,NA
39113,474.82325819672133,87699446201.0,55,NA
53000,768.82896073121196,1354956001959.0,720,NA
01119,143.99348697394791,500576280.0,4,NA
C1786,222.1081081081081,16357075175.0,32,NA
21043,172.68731343283582,1004930022.0,6,NA
04003,290.03634039444853,12148634453.0,15,NA
CS350,837.25,27868815753.0,37413,NA
39023,280.93255080588648,13044694978.0,16,NA
C1474,362.44652305366589,18171257311.0,44,NA
C3038,662.75,521206803.0,1068,NA
27029,108.60273972602739,478384201.0,4,NA
20097,118.24722222222222,175146111.0,2,NA
C4086,732.0,1045426167.0,2367,NA
26013,116.75096525096525,445058318.0,4,NA
20015,230.681326434619,4001587424.0,11,NA
29061,101.53613053613054,187628483.0,4,NA
51079,164.04711375212224,602475475.0,6,NA
C1214,782.0,781125672.0,986,NA
21141,168.85419354838709,1702652694.0,6,NA
29121,139.25427960057061,837176318.0,5,NA
C2134,407.99328758949883,62556310242.0,75,NA
54003,266.25393211920527,8772901909.0,14,NA
C1076,604.0,438405431.0,910,NA
22107,102.32796391752578,131804600.0,3,NA
24037,304.06227106227107,21636836398.0,17,NA
20043,148.03649237472766,393945117.0,3,NA
CS122,989.5,120487726227.0,156373,NA
56043,158.62564599483204,853992921.0,5,NA
C2534,1025.75,942166203.0,722,NA
05109,156.44661190965093,407112393.0,4,NA
29169,220.72342192691031,4006405295.0,8,NA
28051,170.69745222929936,682585338.0,5,NA
48461,177.94642857142858,591807603.0,3,NA
54081,326.85632653061225,10222213676.0,16,NA
C4306,613.75,696672042.0,1302,NA
C3542,626.5,1135256216.0,2314,NA
30083,232.32865535248041,2325411296.0,7,NA
C1426,267.69539760348584,63829774548.0,88,NA
21125,254.66342504743832,5172660609.0,11,NA
C3510,739.5,1652950025.0,2964,NA
17011,185.40371229698377,2579647596.0,9,NA
51073,189.91319444444446,1605858657.0,9,NA
C3770,151.42939814814815,12043087277.0,21,NA
48113,857.05543800253918,760220534871.0,265,NA
C1726,610.25,265734612.0,654,NA
05099,76.497722095671975,330414181.0,4,NA
56005,334.96393146979261,11267771872.0,14,NA
48173,118.97704081632654,59505208.0,3,NA
72999,269.77038461538461,679785020.0,5,NA
C3810,591.0,304086691.0,827,NA
48449,204.03932584269663,3141730685.0,6,NA
33011,588.99256756756756,85469538737.0,58,NA
31147,134.46513761467889,413904077.0,5,NA
C1058,377.7488452655889,119302658101.0,115,NA
01095,267.02429983525536,8257709924.0,14,NA
55139,300.66677897574124,29694775248.0,21,NA
35039,179.72197309417041,1992238286.0,7,NA
C1418,755.25,757718535.0,1184,NA
53017,197.57749999999999,2161581524.0,12,NA
48473,187.60499999999999,3912776828.0,6,NA
C4046,589.5,412088350.0,895,NA
51830,209.00219298245614,2130669222.0,7,NA
31127,158.31837606837607,414827983.0,4,NA
36073,171.83508014796547,3372650578.0,8,NA
C3738,599.5,603239891.0,2082,NA
42015,229.55642857142857,7643338296.0,14,NA
51750,120.98164464023495,1058430390.0,4,NA
42115,182.11208920187792,2040170818.0,10,NA
C3714,773.5,1885946330.0,3003,NA
17111,397.91139053254437,30546084748.0,46,NA
C3006,575.5,370378191.0,845,NA
31129,134.2732843137255,243350516.0,4,NA
18047,146.93050699300699,727501846.0,5,NA
42093,158.10083713850838,4942583449.0,5,NA
47143,164.45371720116617,2597088702.0,6,NA
13295,176.76789772727273,2568543395.0,8,NA
55053,131.25483870967741,1556025473.0,6,NA
C3694,725.5,814425799.0,973,NA
26063,170.3909632034632,2781114272.0,9,NA
15000,622.95416858590511,233600589936.0,157,NA
46053,116.52637362637363,234824596.0,4,NA
C1746,500.4173076923077,343382165338.0,248,NA
31161,144.73305084745763,292825834.0,5,NA
39999,728.49018079800499,50744818180.0,90,NA
39041,366.07893020221786,26472649608.0,25,NA
30095,148.7998352553542,718647977.0,4,NA
48353,171.99309593023256,1331876464.0,5,NA
CS566,692.25,8843270067.0,15631,NA
28121,364.34017857142857,15587522595.0,23,NA
08049,197.80402010050253,1362190593.0,9,NA
72003,95.070404721753789,416318755.0,7,NA
C1518,286.29326923076923,24881043604.0,38,NA
18029,218.16128205128206,3532451708.0,9,NA
35047,163.26882057716438,1265910850.0,6,NA
C4378,243.22598039215686,31145426498.0,38,NA
C3970,617.5,126145932.0,319,NA
C1390,229.34657794676806,16426148311.0,27,NA
USNMS,777.25,808534115032.0,1854852,NA
17013,160.09895833333334,119562856.0,3,NA
C1218,723.25,985518889.0,1819,NA
16013,263.94644444444447,3194841243.0,12,NA
17073,208.03162486368592,3211254494.0,11,NA
18027,186.19420731707316,2236957084.0,9,NA
C3362,624.25,306974791.0,655,NA
42033,229.15977905073649,7551018990.0,16,NA
CS318,851.75,10445948284.0,16379,NA
29091,186.43430656934308,2838598314.0,9,NA
02280,85.699330783938819,2,13,NA
13179,214.26766169154229,4752567884.0,8,NA
40095,138.73963730569949,763832069.0,4,NA
17193,150.23039215686273,1044401051.0,6,NA
11000,943.51556886227547,541107400702.0,194,NA
